,timestamp,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-ui_edgex-core-command,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-core-metadata,latency_edgex-ui_edgex-core-data,latency_edgex-core-metadata_edgex-device-mqtt,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,error_edgex-device-mqtt,error_edgex-core-data,error_edgex-core-metadata,error_edgex-ui,error_edgex-core-command
0,2023-05-11 08:22:20,43.74999999999999,975.0,9.75,975.0,9.545454545454545,22.770833333333332,13.53571428571427,4.8,0,1.0,1.2988807448502944,9.728,0,1.0,0.9914826740288664,13.66016,0,1.0,10.219302254722704,11.464704,0,1.0,0.21021436813019834,0.8192,0,1.0,2.3307895170594346,12.04224,0,1.0,7.712105681080038,12.701696,0,1.0,0.557910228108902,8.695808,0,1.0,2.7630313334952668,8.245248,0,1.0,3.741997488641212,12.546048,0.0,0.0,0.016216216216216214,0.005405405405405405,
1,2023-05-11 08:24:31,24.25,975.0,,975.0,9.576923076923077,23.307692307692303,18.550000000000004,9.25,0,1.0,2.212243125905285,9.695232,0,1.0,0.9811073957486401,14.057472,0,1.0,11.337227836232836,12.238848,0,1.0,0.2698223093837303,0.815104,0,1.0,2.9635951661632043,12.386304,0,1.0,8.131820821236188,12.63616,0,1.0,0.46341463414634126,8.830976,0,1.0,2.516352061588567,8.425472,1,1.0,4.121555915717121,12.644352,0.0,0.0,0.017241379310344824,0.011428571428571429,
2,2023-05-11 08:26:41,47.5,975.0,22.0,975.0,37.499999999999986,31.71874999999999,9.79090909090909,9.625,0,1.0,0.4267398937621093,10.09664,0,1.0,1.0595670347482666,13.959168,0,1.0,8.830139875666182,11.476992,0,1.0,0.24530101505075033,0.806912,0,1.0,3.5500512353408684,15.183872,0,1.0,5.735706405347514,12.345344,2,1.0,99.85805860805867,14.016512,0,1.0,1.8388496048487812,8.3968,0,1.0,7.339423168736491,12.976128,0.0,0.0,0.028368794326241138,0.015243902439024392,
3,2023-05-11 08:28:52,24.25,975.0,23.5,975.0,9.5,22.431818181818176,23.968750000000004,4.8,0,1.0,1.3861634203517799,9.56416,0,1.0,1.1057755610974318,13.807616,0,1.0,9.270508315764832,11.993088,0,1.0,0.25563843104527506,0.827392,0,1.0,3.020056729118425,12.582912,3,1.0,7.778366295370155,466.866176,0,1.0,0.556755707407946,8.691712,0,1.0,2.3901907911472815,8.097792,0,1.0,4.137018970188254,12.828672,0.0,0.0,0.03773584905660377,0.02068965517241379,
4,2023-05-11 08:31:02,48.75,975.0,,975.0,14.499999999999977,22.05555555555555,20.5625,4.8,0,1.0,0.9475568349589079,10.293248,0,1.0,1.0063511029426642,14.04928,4,0.4166666666666667,5.986169253898326,21.89312,0,1.0,0.21300786582591022,0.954368,0,1.0,1.6749710060886782,12.9024,0,1.0,7.058209721588371,13.88544,0,1.0,0.24438626020823556,8.441856,0,1.0,2.6232536501575,8.404992,0,1.0,3.0355581511768124,13.090816,0.0,0.0,0.020979020979020976,0.010416666666666666,0.0
5,2023-05-11 08:33:13,24.25,975.0,22.75,975.0,17.499999999999993,23.481250000000003,21.499999999999986,22.75,0,1.0,1.8579834088782954,9.957376,1,1.0,1.114371987074413,13.549568,0,1.0,11.290236033282383,23.425024,0,1.0,0.19430535966149676,0.823296,0,1.0,2.5464573577953544,12.275712,0,1.0,8.050168901087265,13.283328,0,1.0,0.395903027019632,9.146368,0,1.0,2.345009127848783,8.2944,0,1.0,3.799494325864238,12.722176,0.0,0.0,0.025,0.002538071065989848,0.0
6,2023-05-11 08:35:24,24.25,975.0,92.5,975.0,94.375,223.75,1212.5000000000016,95.0,0,1.0,1.6025806451605757,9.883648,0,1.0,0.8176443749208673,13.684736,0,1.0,9.734566978193135,12.8,0,1.0,0.12565073355419337,0.827392,2,1.0,100.0079848754449,18.526208,0,1.0,8.331167979002657,13.484032,0,1.0,0.3745670383884505,8.892416,0,1.0,2.4508116883117035,8.269824,0,1.0,2.779123725856895,12.926976,0.0,0.0,0.034482758620689655,0.0176678445229682,0.0
7,2023-05-11 08:37:34,24.25,975.0,9.5,975.0,9.714285714285715,22.530487804878046,16.562499999999986,23.5,0,1.0,1.7085336839474237,9.875456,0,1.0,0.8577560359783243,14.073856,0,1.0,10.07892065026891,10.256384,3,1.0,0.30632281013783885,510.910464,0,1.0,2.443737762473831,12.427264,0,1.0,7.931622711238146,13.156352,0,1.0,0.45035059179899034,8.507392,0,1.0,2.6618923611111063,8.23296,0,1.0,3.7611668338317124,12.394496,0.0,0.0,0.03636363636363636,0.007957559681697613,0.0
8,2023-05-11 08:39:45,46.25,975.0,9.25,975.0,9.571428571428571,23.764705882352935,23.249999999999986,9.5,0,1.0,1.9444384416820115,9.760768,0,1.0,1.1842101918937329,13.848576,0,1.0,9.995639039504294,10.8544,0,1.0,0.22727858985382987,0.946176,0,1.0,2.404782651747796,12.578816,0,1.0,8.173855315039962,13.217792,0,1.0,0.6978803641092892,8.695808,4,0.5,2.832088050351328,16.85504,0,1.0,4.2316859873917725,12.558336,0.0,0.0,0.025,0.016574585635359115,0.0
9,2023-05-11 08:41:56,24.25,975.0,9.5,975.0,21.249999999999993,24.636363636363633,333.3333333333333,22.75,0,1.0,1.7738016997162038,9.64608,0,1.0,0.8049154398356468,13.541376,0,1.0,10.140336808339939,11.317248,0,1.0,0.13642074879021895,0.946176,0,1.0,2.0302332988294984,13.459456,0,1.0,7.494670475128857,14.082048,0,1.0,0.6220131885182693,8.474624,0,1.0,2.545358110723966,17.125376,2,1.0,100.2419449054084,20.082688,0.0,0.0,0.02127659574468085,0.010309278350515464,0.0
10,2023-05-11 08:44:06,24.25,975.0,9.75,975.0,9.944444444444443,22.729166666666664,20.08333333333333,22.75,0,1.0,1.819985334311698,9.9328,0,1.0,0.8714563794025696,14.2336,0,1.0,10.897946400253716,12.091392,0,1.0,0.21279530811168135,0.933888,0,1.0,2.63537607430752,13.176832,0,1.0,8.683689072953248,12.546048,3,1.0,0.6290529383194762,425.377792,0,1.0,2.7154787188853997,8.749056,0,1.0,3.937797017195415,12.480512,0.0,0.0,0.015624999999999997,0.015105740181268881,0.0
11,2023-05-11 08:46:17,,,,,9.5,23.25,15.249999999999982,4.8,0,1.0,0.08155446086691298,9.551872,0,1.0,0.6821575660949489,13.594624,0,1.0,0.7694484760522792,11.034624,0,1.0,0.23596591499532404,0.9216,0,1.0,0.7380460561549286,12.94336,4,0.4166666666666667,0.8732236592889226,20.955136,0,1.0,0.05595213814669602,8.6016,0,1.0,0.555895826263995,8.650752,0,1.0,0.35774367385835987,12.603392,0.0,0.0,0.0,,0.0
12,2023-05-11 08:48:27,46.875,975.0,9.5,975.0,19.749999999999993,24.71666666666666,14.874999999999957,9.5,0,1.0,1.1299278761986729,10.493952,0,1.0,1.0875212308929456,13.606912,1,1.0,10.398259616450483,10.752,0,1.0,0.23122215367742677,0.933888,0,1.0,2.5294291868607996,12.128256,0,1.0,9.111959632474777,24.90368,0,1.0,0.6328581901115002,9.060352,0,1.0,2.6997543632837773,8.21248,0,1.0,4.0993024963286935,12.447744,0.0,0.0,0.044303797468354424,0.020057306590257874,0.0
13,2023-05-11 08:50:38,47.5,975.0,,975.0,21.0,24.806451612903224,23.8125,96.66666666666666,0,1.0,1.4891025175932828,10.268672,2,1.0,99.94880325389862,18.939904,0,1.0,10.149664082687341,12.316672,0,1.0,0.182362067293705,0.94208,0,1.0,1.8183973899897208,12.537856,0,1.0,7.570032840722487,12.607488,0,1.0,0.44999192897492485,9.37984,0,1.0,2.6228205258092285,8.650752,0,1.0,3.0498223715694905,12.857344,0.0,0.0,0.021164021164021163,0.012903225806451613,0.0
14,2023-05-11 08:52:48,24.25,975.0,22.0,975.0,9.88888888888889,22.18181818181818,11.874999999999984,22.375,0,1.0,1.5429635949962606,9.68704,0,1.0,0.9986146741916933,13.39392,0,1.0,10.310171568627451,11.75552,0,1.0,0.22370877788554072,0.9216,3,1.0,2.498375207641242,557.52704,0,1.0,7.8342255094982205,11.751424,0,1.0,0.34670829928795466,8.974336,0,1.0,2.3480908772456535,8.421376,0,1.0,3.9249804611272774,13.213696,0.0,0.0,0.022222222222222223,0.01759530791788856,0.0
15,2023-05-11 08:54:59,24.25,4875.0,9.75,4875.0,9.1,22.31818181818182,20.406250000000007,23.5,0,1.0,1.1671973343200772,9.682944,0,1.0,0.7404162102960741,13.856768,0,1.0,9.758917748917765,11.505664,4,0.5,0.2692783497059906,2.228224,0,1.0,2.3457710597829045,12.55424,0,1.0,7.920613592233009,12.423168,0,1.0,0.6268975919840591,9.183232,0,1.0,1.8725296442687687,8.257536,0,1.0,3.714254252734956,12.644352,0.6285714285714287,0.0,0.040229885057471264,0.05208333333333333,1.0
16,2023-05-11 08:57:10,24.25,975.0,9.625,975.0,9.45,22.872093023255808,9.966666666666665,4.8,0,1.0,1.450782937366879,9.883648,0,1.0,1.094751596323812,14.184448,0,1.0,11.021275010642894,10.89536,0,1.0,0.2209016724569767,2.322432,0,1.0,2.5794774546986132,12.341248,0,1.0,8.20909783436718,12.570624,0,1.0,0.6220768416275859,8.896512,1,1.0,2.651272129757248,8.163328,0,1.0,3.909958319977627,12.607488,0.0,0.0,0.0375,0.009375,0.0
17,2023-05-11 08:59:22,24.25,975.0,9.75,975.0,9.125,23.153846153846153,47.70833333333342,23.125,0,1.0,1.2498927422242967,9.736192,0,1.0,0.9624279538891339,13.5168,0,1.0,9.460036843014073,12.079104,0,1.0,0.2390101743442917,0.786432,0,1.0,2.260468708388729,12.51328,0,1.0,7.41736299899844,13.66016,0,1.0,0.7993027309704106,8.822784,0,1.0,2.2451085408238813,8.597504,3,1.0,10.660767956810052,527.568896,0.0,0.0,0.05228758169934641,0.020202020202020204,0.0
18,2023-05-11 09:01:32,,975.0,9.75,975.0,9.633333333333333,22.84146341463415,20.749999999999996,24.25,0,1.0,2.448514918321772,10.235904,0,1.0,0.914221353283663,13.750272,0,1.0,9.406354967264356,11.268096,0,1.0,0.17324664065886433,0.8192,0,1.0,2.362479457682728,12.791808,0,1.0,6.972137769745962,13.602816,4,0.5,0.7126895571631888,16.81408,0,1.0,2.362716842588322,8.196096,0,1.0,3.84948162110743,12.169216,0.0,0.0,0.025806451612903226,0.012919896640826873,0.5555555555555556
19,2023-05-11 09:03:43,24.25,975.0,9.5,975.0,9.928571428571427,22.696428571428562,21.416666666666664,20.499999999999993,0,1.0,1.7632975891693645,10.190848,0,1.0,1.2009236499064984,13.746176,0,1.0,11.176214389183967,11.235328,0,1.0,0.2703947368421061,0.806912,0,1.0,2.6000402090870898,12.41088,1,1.0,8.265932324677994,12.128256,0,1.0,0.5856886288998358,17.719296,0,1.0,2.8338437222167383,8.675328,0,1.0,4.426366871565998,12.816384,0.0,0.0,0.016574585635359115,0.011594202898550725,
20,2023-05-11 09:05:54,24.25,975.0,,975.0,96.5,232.30769230769226,26.250000000000018,4.8,0,1.0,1.2716903537951418,9.961472,0,1.0,1.0999642984639064,13.70112,2,1.0,99.87927927927912,17.08032,0,1.0,0.23158082975679375,0.937984,0,1.0,2.265968002675814,12.816384,0,1.0,6.543149219430948,12.652544,0,1.0,0.40847008724553346,8.728576,0,1.0,1.8134295747171267,8.441856,0,1.0,3.635947499736125,12.152832,0.0,0.0,0.03448275862068966,0.021671826625386997,
21,2023-05-11 09:08:04,47.5,975.0,9.75,975.0,17.499999999999993,22.98936170212766,15.785714285714267,22.0,0,1.0,1.3005404982000068,9.650176,3,1.0,1.2883794252777652,485.957632,0,1.0,10.122016377257651,11.472896,0,1.0,0.22649854510184325,0.794624,0,1.0,2.4243930957684823,12.443648,0,1.0,8.382045787752295,12.1856,0,1.0,0.5297066078832737,8.159232,0,1.0,2.6299789502274455,8.245248,0,1.0,3.9169739461594557,12.128256,0.0,0.0,0.018987341772151896,0.008310249307479223,
22,2023-05-11 09:10:15,24.25,975.0,9.625,975.0,13.0,22.98936170212766,28.95833333333329,23.3125,0,1.0,2.5821306476964714,9.859072,0,1.0,1.196333718245717,14.467072,0,1.0,9.980330695086694,14.655488,0,1.0,0.24322859539325264,0.823296,4,0.5,2.367612141139869,21.172224,0,1.0,8.685683926812855,13.094912,0,1.0,0.48271493891012907,8.626176,0,1.0,0.01530413309068322,8.43776,0,1.0,3.9348193892257264,12.12416,0.0,0.0,0.010204081632653062,0.0027247956403269754,0.0
23,2023-05-11 09:12:25,43.74999999999999,975.0,23.5,975.0,9.571428571428571,23.75714285714286,22.82894736842105,4.8,0,1.0,1.399502429994443,9.818112,0,1.0,0.9825610221209993,13.856768,0,1.0,9.659556114655542,14.938112,1,1.0,0.2304970981579604,0.794624,0,1.0,2.2120388530867645,21.262336,0,1.0,8.517735031715743,13.185024,0,1.0,0.6893629329669533,8.204288,0,1.0,0.016486030828521167,8.33536,0,1.0,3.6873691955641053,12.546048,0.0,0.0,0.013071895424836602,0.016181229773462782,0.0
24,2023-05-11 09:14:36,47.5,975.0,4.8,975.0,18.999999999999993,26.666666666666632,29.791666666666544,24.0,0,1.0,0.9564314502345951,10.207232,0,1.0,1.269820594743148,13.6192,0,1.0,7.818419203114259,14.639104,0,1.0,0.17066563467492357,0.794624,0,1.0,2.4951164272064585,8.769536,0,1.0,6.295403961018538,12.709888,0,1.0,0.45665036826143385,9.015296,2,1.0,99.96722765292752,13.676544,0,1.0,3.62660682432233,11.902976,0.0,0.0,0.0063291139240506345,0.008064516129032258,0.0
25,2023-05-11 09:16:47,46.875,975.0,9.75,975.0,9.5,23.038461538461533,19.75000000000001,22.75,0,1.0,0.9456843786052277,9.822208,0,1.0,1.0645799111766507,13.983744,0,1.0,6.011508533316118,14.946304,0,1.0,0.1850510372077731,0.786432,0,1.0,2.7800371477025028,8.58112,0,1.0,8.9423656867714,13.008896,0,1.0,0.4790237999193216,8.33536,0,1.0,0.017163586294565027,7.917568,4,0.5,3.7215299654565674,21.557248,0.0,0.0,0.026490066225165566,0.008595988538681949,0.0
26,2023-05-11 09:18:57,38.749999999999986,975.0,9.75,975.0,9.5,22.775,22.749999999999915,23.5,0,1.0,1.487989214805679,10.575872,0,1.0,1.32149390243787,13.635584,0,1.0,9.86858433028389,14.47936,0,1.0,0.18093890675241117,0.823296,0,1.0,2.5577425044091724,9.936896,0,1.0,8.098325912733861,12.804096,1,1.0,0.6883754223214813,8.33536,0,1.0,0.019362536219575052,7.794688,0,1.0,4.575674217907224,21.897216,0.0,0.0,0.04444488862682129,0.02616279069767442,0.0
27,2023-05-11 09:21:08,48.75,975.0,4.8,975.0,22.0,42.15277777777777,26.499999999999968,9.0,0,1.0,0.6974750931632221,10.264576,0,1.0,1.1440965060308872,13.737984,0,1.0,5.434369075205425,15.392768,0,1.0,0.24529233434386974,0.790528,0,1.0,2.1074598200747956,11.452416,2,1.0,100.04348701880036,19.779584,0,1.0,0.28201264551202915,8.515584,0,1.0,0.012061002178663235,7.798784,0,1.0,3.8083661675860276,9.854976,0.0,0.0,0.08955223880597014,0.025477707006369428,0.0
28,2023-05-11 09:23:18,24.25,975.0,9.625,975.0,11.5,22.99264705882353,19.416666666666657,9.5,0,1.0,2.393239669419261,10.330112,0,1.0,1.1943113118213773,13.553664,3,1.0,9.976057713169798,436.826112,0,1.0,0.22437123817712862,0.79872,0,1.0,2.4353440903130155,10.371072,0,1.0,9.112849940294558,13.303808,0,1.0,0.7160643348512731,8.41728,0,1.0,0.005109049282989722,7.831552,0,1.0,4.208648849294711,10.530816,0.0,0.0,0.035714285714285705,0.014084507042253521,0.0
29,2023-05-11 09:25:29,24.25,975.0,9.75,975.0,11.5,22.768749999999997,23.749999999999986,8.749999999999998,0,1.0,1.8063273727668079,10.457088,4,0.5,1.6743339463295426,22.913024,0,1.0,10.648048445371687,16.052224,0,1.0,0.18975242586378838,0.8192,0,1.0,2.7646484074472855,10.600448,0,1.0,9.403249964674355,13.082624,0,1.0,0.733038048988739,8.593408,0,1.0,0.03259006726245601,7.831552,0,1.0,3.8956942841371056,10.24,0.0,0.0,0.0099009900990099,0.018518518518518517,0.0
30,2023-05-11 09:27:39,24.25,975.0,9.5,975.0,11.5,22.342857142857135,18.464285714285722,16.749999999999982,0,1.0,1.4968972649954888,9.949184,0,1.0,1.0493737927596725,23.560192,0,1.0,9.252037908820293,14.626816,0,1.0,0.21724278398510244,0.987136,1,1.0,2.6212968266697287,10.436608,0,1.0,8.364686774942303,13.25056,0,1.0,0.4966664163976246,8.650752,0,1.0,0.06456200227530293,7.7824,0,1.0,4.041182941823587,10.510336,0.0,0.0,0.04255414159692859,0.03666666666666667,0.0
31,2023-05-11 09:29:50,46.875,975.0,9.75,975.0,17.499999999999993,24.50423728813559,24.04166666666668,20.499999999999993,0,1.0,2.0093924860134305,10.366976,0,1.0,0.5765158723293853,10.358784,0,1.0,9.289182512351916,14.385152,2,1.0,100.15990823683632,6.131712,0,1.0,1.7103647495041723,10.878976,0,1.0,8.51105324428623,13.033472,0,1.0,0.6199097998684597,8.994816,0,1.0,0.029409121545753425,7.7824,0,1.0,2.8967982732260498,10.387456,0.0,0.0,0.026178010471204192,0.015243902439024392,0.0
32,2023-05-11 09:32:01,24.25,975.0,,975.0,22.75,23.596153846153847,18.15625000000002,4.8,0,1.0,1.5826138839892812,10.223616,0,1.0,1.2149959183673424,9.711616,0,1.0,8.368860619469041,15.876096,0,1.0,0.1958827893175108,0.8192,0,1.0,2.2404674457428824,10.379264,0,1.0,7.317735924398017,13.398016,0,1.0,0.613994453574365,8.589312,3,1.0,5.891353383458667,532.389888,0,1.0,3.9730666102173275,10.11712,0.0,0.0,0.029411764705882353,0.014749262536873156,0.0
33,2023-05-11 09:34:11,41.249999999999986,975.0,9.5,975.0,9.916666666666666,22.846774193548384,19.27272727272726,9.5,0,1.0,2.0470673952611684,10.26048,0,1.0,1.0575057383320574,10.141696,0,1.0,9.702586782376473,15.245312,0,1.0,0.27447183098587385,0.790528,0,1.0,2.532731730572784,10.534912,0,1.0,8.410507663683962,13.18912,0,1.0,0.5263632189186028,9.1136,0,1.0,0.02764702513888441,7.84384,1,1.0,3.8246373492136247,10.387456,0.0,0.0,0.039772727272727265,0.01234567901234568,0.0
34,2023-05-11 09:36:22,46.666666666666664,975.0,4.8,975.0,30.0,24.83125,28.39285714285716,45.0,0,1.0,1.6053353057198756,9.875456,0,1.0,1.1810411537108676,9.981952,0,1.0,8.638182730923475,16.502784,0,1.0,0.16074646074643614,0.811008,0,1.0,2.8051073012828187,11.415552,0,1.0,7.138510557352038,12.92288,2,1.0,100.05644248525647,14.004224,0,1.0,0.012058793085605058,7.876608,0,1.0,4.497839967395723,10.539008,0.0,0.0,0.024844720496894415,0.013333333333333334,0.0
35,2023-05-11 09:38:32,46.25,975.0,9.25,975.0,10.0,23.071428571428577,9.974999999999998,21.249999999999993,0,1.0,1.4503632810536495,9.637888,0,1.0,1.0692872973288299,10.801152,0,1.0,10.36420699065797,15.31904,0,1.0,0.16352821005825685,0.786432,0,1.0,2.3942765225198417,10.612736,3,1.0,14.722143332593474,513.245184,0,1.0,0.6779696243006283,8.732672,0,1.0,0.012837108953651595,7.929856,0,1.0,4.268669894616903,10.231808,0.0,0.0,0.027322404371584702,0.01440922190201729,0.0
36,2023-05-11 09:40:43,24.25,975.0,9.75,975.0,14.499999999999977,23.398648648648646,9.993589743589743,22.75,0,1.0,1.1992233632860305,10.09664,0,1.0,0.6824378698224842,10.006528,4,0.5833333333333333,10.081468849037996,25.628672,0,1.0,0.1931293853493682,0.782336,0,1.0,2.4035595659876017,10.878976,0,1.0,8.63933244127283,14.270464,0,1.0,0.4047877900898762,9.117696,0,1.0,0.016615886062533627,7.827456,0,1.0,3.8257035762565867,10.203136,0.0,0.0,0.4811594202898551,0.00906344410876133,0.0
37,2023-05-11 09:42:53,24.25,975.0,20.499999999999993,975.0,16.749999999999982,22.679687499999993,22.625000000000007,23.25,0,1.0,2.039822921794054,10.407936,1,1.0,1.2363236390753203,9.87136,0,1.0,10.737008446099356,27.5456,0,1.0,0.2078012707009576,0.79872,0,1.0,2.297418855262273,10.764288,0,1.0,8.223957894737108,13.324288,0,1.0,0.45566588393152796,9.035776,0,1.0,0.018048694424820252,7.831552,0,1.0,3.784798292856405,10.32192,0.0,0.0,0.027027027027027032,0.01530612244897959,0.0
38,2023-05-11 09:45:04,48.33333333333333,975.0,,975.0,96.66666666666666,218.125,392.50000000000006,190.0,0,1.0,1.7376543209898403,9.617408,0,1.0,0.8726891752984929,9.89184,0,1.0,9.912425827215136,13.520896,0,1.0,0.16857773779340682,0.786432,2,1.0,100.1750643518265,16.908288,0,1.0,8.398184918991213,14.0288,0,1.0,0.4945547189900036,8.818688,0,1.0,0.021925441967704042,7.999488,0,1.0,2.8892517814726912,11.034624,0.0,0.0,0.03592814371257485,0.01094890510948905,0.0
39,2023-05-11 09:47:14,24.25,975.0,9.7,975.0,16.749999999999982,23.358108108108098,15.625000000000007,22.75,0,1.0,2.724183796854825,9.969664,0,1.0,1.277026141411197,10.006528,0,1.0,10.38167510149602,11.198464,3,1.0,5.852622279335047,503.947264,0,1.0,2.2924026296204056,10.743808,0,1.0,8.071680098557664,13.443072,0,1.0,0.6700131018669977,9.084928,0,1.0,0.021041787733135277,7.96672,0,1.0,3.6573327325974887,11.128832,0.0,0.0,0.006622516556291391,0.00911854103343465,0.0
40,2023-05-11 09:49:25,47.5,975.0,4.8,975.0,9.333333333333332,23.43999999999999,23.874999999999957,,0,1.0,1.545135371180037,9.949184,0,1.0,1.1357957957957983,10.477568,0,1.0,10.97648940423826,10.973184,0,1.0,0.23104625640187362,0.847872,0,1.0,2.827022375215196,10.919936,0,1.0,7.903574975173642,13.418496,0,1.0,0.34983159905494443,8.916992,4,0.4166666666666667,2.560368509807927,16.551936,0,1.0,4.222244677984379,10.878976,0.0,0.0,0.022471910112359557,0.0072727272727272745,0.0
41,2023-05-11 09:51:35,47.5,975.0,4.8,975.0,27.5,23.562499999999996,239.99999999999963,45.0,0,1.0,1.5179904610484616,9.97376,0,1.0,0.6737258782780874,10.330112,0,1.0,9.557020331971113,11.214848,0,1.0,0.17580053776582413,0.83968,0,1.0,1.757105361829723,11.55072,0,1.0,8.088224926563045,13.520896,0,1.0,0.5052624567013232,9.220096,0,1.0,2.238385879100431,17.137664,2,1.0,100.38406174626162,16.75264,0.0,0.0,0.04469273743016759,0.02439024390243903,0.0
42,2023-05-11 09:53:46,24.25,975.0,9.75,975.0,9.388888888888888,23.61764705882353,20.499999999999947,23.5,0,1.0,0.7052285841097804,9.781248,0,1.0,1.634128456577439,10.067968,0,1.0,10.56403508771931,11.522048,0,1.0,0.1611607936038246,0.868352,0,1.0,2.4963039686000674,10.784768,0,1.0,8.761959426627746,12.55424,3,1.0,6.973769676884779,488.574976,0,1.0,2.2990285216091655,8.654848,0,1.0,4.391491491491385,10.698752,0.0,0.0,0.03508771929824561,0.02259887005649718,0.0
43,2023-05-11 09:55:56,45.0,975.0,9.75,975.0,10.0,22.857142857142854,18.035714285714274,4.8,0,1.0,0.21335952848707848,9.621504,0,1.0,0.4327521247699898,11.116544,0,1.0,7.476591025422308,12.210176,0,1.0,0.1950114187839331,0.843776,0,1.0,1.0578817236855786,10.952704,4,0.5,6.2299449155150315,22.683648,0,1.0,0.23291104828189316,9.351168,0,1.0,1.7879375503376513,8.462336,0,1.0,2.060481678104391,11.001856,0.0,0.0,0.009952259013512184,0.00516795865633075,0.0
44,2023-05-11 09:58:07,46.25,975.0,9.625,975.0,15.99999999999998,24.54166666666666,22.500000000000007,22.5,0,1.0,2.247768053895858,9.859072,0,1.0,0.9809551823724498,10.4448,1,1.0,9.471439688716057,11.010048,0,1.0,0.15789117945249556,0.831488,0,1.0,2.581582984658394,10.723328,0,1.0,7.278411965247998,26.517504,0,1.0,0.4180377358490523,9.162752,0,1.0,2.1203653873388935,8.43776,0,1.0,4.101728994657503,11.190272,0.0,0.0,0.04419889502762431,0.014204545454545454,0.0
45,2023-05-11 10:00:17,46.25,975.0,24.0,975.0,13.0,23.636363636363637,24.859374999999993,96.875,0,1.0,1.6361548680931128,9.695232,2,1.0,100.3427463917526,15.675392,0,1.0,11.816074163643687,11.48928,0,1.0,0.14960000000003001,0.864256,0,1.0,1.8162464608331645,10.87488,0,1.0,8.116986558666415,12.754944,0,1.0,0.6098300033116303,8.794112,0,1.0,2.1648416063856306,8.794112,0,1.0,3.0513713483863287,10.907648,0.0,0.0,0.027777777777777773,0.016853932584269662,0.0
46,2023-05-11 10:02:28,24.25,975.0,9.75,975.0,19.0,23.867021276595743,19.937499999999982,21.249999999999993,0,1.0,2.3058174523585184,10.60864,0,1.0,1.0972609669726745,10.244096,0,1.0,10.22206334646303,11.280384,0,1.0,0.3037300572571965,0.864256,3,1.0,2.426641093856249,510.676992,0,1.0,8.097589231533103,12.04224,0,1.0,0.62869641294838,8.794112,0,1.0,2.5179072847682296,8.269824,0,1.0,4.008942813507571,11.03872,0.0,0.0,0.030487804878048783,0.013333333333333334,0.0
47,2023-05-11 10:04:38,42.499999999999986,4875.0,4.8,4875.0,9.90909090909091,22.56818181818182,13.899999999999917,22.75,0,1.0,1.2030501930511628,10.36288,0,1.0,0.7313717772091627,10.97728,0,1.0,10.150568531899294,12.009472,4,0.5,0.22090856754900232,2.072576,0,1.0,2.2428528377699495,10.596352,0,1.0,8.026828709011683,12.468224,0,1.0,0.6294009085746264,9.326592,0,1.0,1.7929258035446007,8.568832,0,1.0,3.8463398606913675,10.6496,0.7777777777777778,0.0,0.03012048192771084,0.06083650190114068,1.0
48,2023-05-11 10:06:49,46.25,975.0,22.75,975.0,9.676470588235293,23.11864406779661,14.583333333333337,20.499999999999993,0,1.0,1.7648341232210523,10.088448,0,1.0,1.619664197530963,10.620928,0,1.0,10.610847984690706,11.997184,0,1.0,0.18667489790103556,2.199552,0,1.0,2.530547210932404,10.387456,0,1.0,7.5279597501735225,12.464128,0,1.0,0.4036501310552002,9.58464,1,1.0,2.242134473079862,8.88832,0,1.0,4.935630965005351,10.780672,0.0,0.0,0.015228426395939083,0.01092896174863388,0.0
49,2023-05-11 10:08:59,24.25,975.0,,975.0,9.333333333333332,22.68382352941176,21.687500000000014,22.75,0,1.0,2.130485503517049,9.867264,0,1.0,1.0090837157778354,10.350592,0,1.0,11.080509495136743,11.935744,0,1.0,0.18376511226252196,0.802816,0,1.0,2.6760886014996816,10.637312,0,1.0,8.543449127138063,12.222464,0,1.0,0.5925031089003923,9.0112,0,1.0,2.779895324845263,8.892416,3,1.0,4.186433409980787,422.699008,0.0,0.0,0.02083333333333333,0.006430868167202572,0.0