,timestamp,latency_edgex-ui_edgex-core-data,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-core-command,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-ui
0,2024-01-09 17:46:41,29.58333333333337,11.199999999999974,975.0,24.25,5.0,975.0,4.8,9.5,0,1.0,1.0484421000980022,9.29792,0,1.0,0.5752256441113248,8.753152,0,1.0,3.2709570724841397,11.075584,0,1.0,2.089089447981711,10.842112,0,1.0,5.80974891030754,13.574144,0,1.0,6.55571953600555,13.02528,0,1.0,0.7045848650898261,10.989568,0,1.0,0.16652110625910244,0.815104,0,1.0,0.014273210013374305,8.699904,0.037267080745341616,0.0,0.0,0.0,0.020066889632107024
1,2024-01-09 17:47:41,17.333333333333307,8.902173913043477,975.0,24.25,13.0,975.0,4.8,9.25,0,1.0,2.072745901639215,9.224192,0,1.0,0.6946645063971335,9.105408,0,1.0,3.13431697846805,10.97728,0,1.0,1.9695114773396176,10.973184,0,1.0,6.181046710687093,13.94688,0,1.0,6.759719617823098,11.93984,0,1.0,0.7159850172099562,10.452992,0,1.0,0.1901086369365303,0.802816,0,1.0,0.015882764518500132,8.658944,0.035928143712574856,0.0,0.0,0.0,0.019169329073482424
2,2024-01-09 17:48:41,18.1428571428571,17.749999999999982,975.0,41.25000000000001,8.249999999999998,975.0,9.5,9.25,0,1.0,2.0792810693641464,9.572352,0,1.0,0.3758946194115279,9.35936,0,1.0,3.5936526827333566,10.891264,0,1.0,1.8750808694171843,11.087872,0,1.0,6.085917384092787,13.705216,0,1.0,6.679273795781381,13.139968,0,1.0,0.8666767053154636,10.21952,0,1.0,0.24528602538910482,0.802816,0,1.0,0.029980053768080644,8.658944,0.016854538347837414,0.0,0.0,0.0,0.005633802816901408
3,2024-01-09 17:49:41,14.39285714285711,14.166666666666643,975.0,24.25,9.749999999999995,975.0,4.8,9.25,0,1.0,1.4429517684887394,9.531392,0,1.0,0.3442745158314512,8.941568,0,1.0,3.193777145424575,11.616256,0,1.0,1.7385639686684211,10.657792,0,1.0,6.769115497076072,13.504512,0,1.0,8.060265533722845,12.910592,0,1.0,0.8062757417102953,10.596352,0,1.0,0.2270860366713558,0.831488,0,1.0,0.03104752390456373,8.654848,0.02259887005649718,0.0,0.0,0.0,0.01149425287356322
4,2024-01-09 17:50:41,23.961538461538463,9.707142857142856,975.0,24.25,4.8,975.0,4.8,9.583333333333332,0,1.0,1.414859829157795,9.494528,0,1.0,0.41670222659879125,9.129984,0,1.0,3.3582418249105177,11.50976,0,1.0,1.7588853662606225,10.891264,0,1.0,6.645612352546255,12.877824,0,1.0,7.44643009105592,12.070912,0,1.0,0.7312093542665693,10.428416,0,1.0,0.26879694379700214,0.806912,0,1.0,0.016747624076063315,8.658944,0.015151515151515148,0.0,0.0,0.0,0.005115089514066497
5,2024-01-09 17:51:41,10.187500000000028,16.083333333333336,975.0,24.25,6.999999999999993,975.0,,4.8,0,1.0,1.0595604935239342,9.494528,0,1.0,0.414850690356391,8.704,0,1.0,3.3431361062292706,11.259904,0,1.0,1.887116154873156,10.932224,0,1.0,7.585168709081941,12.464128,0,1.0,7.402961599598355,12.685312,0,1.0,0.9168913060613291,10.539008,0,1.0,0.20165136402661785,0.8192,0,1.0,0.020180092140201774,8.654848,0.014285714285714289,0.0,0.0,0.0,0.005988023952095808
6,2024-01-09 17:52:42,7.718749999999989,17.0625,975.0,24.25,8.249999999999998,975.0,4.8,9.75,0,1.0,0.8866145833332207,9.78944,0,1.0,0.7978485287023253,8.876032,0,1.0,3.3202528141723286,10.817536,0,1.0,2.2388932743921863,10.985472,0,1.0,6.438024453350962,12.824576,0,1.0,8.049774517467457,13.06624,0,1.0,0.8214276358873608,10.571776,0,1.0,0.24153184517718326,0.835584,0,1.0,0.0774922774502487,8.654848,0.04819277108433736,0.0,0.0,0.0,0.025723472668810293
7,2024-01-09 17:53:42,20.875000000000032,9.864864864864863,975.0,41.249999999999986,9.0,975.0,4.8,9.5,0,1.0,2.116198176177471,9.986048,0,1.0,0.3722723033882334,8.896512,0,1.0,3.4336061776061793,11.1616,0,1.0,1.750426032621925,11.014144,0,1.0,6.7977964051158235,13.254656,0,1.0,7.548387096774285,13.324288,0,1.0,0.66841737781226,11.460608,0,1.0,0.2044871242786674,0.811008,0,1.0,0.01477569744491472,8.658944,0.04419889502762431,0.0,0.0,0.0,0.024657534246575342
8,2024-01-09 17:54:42,10.599999999999987,15.333333333333336,975.0,24.25,8.499999999999998,975.0,4.8,22.0,0,1.0,2.5201236725366267,9.66656,0,1.0,0.45066853233832027,9.064448,0,1.0,2.9024411445127787,11.636736,0,1.0,1.7729483986795687,10.633216,0,1.0,6.326614549909506,13.975552,0,1.0,7.1530519869533125,12.693504,0,1.0,0.7594113295286393,10.338304,0,1.0,0.17831557922775554,0.811008,0,1.0,0.01999884832439149,8.658944,0.031446540880503145,0.0,0.0,0.0,0.02134146341463414
9,2024-01-09 17:55:42,11.124999999999998,18.400000000000006,975.0,45.0,9.499999999999996,975.0,4.8,8.499999999999998,0,1.0,0.7959316517493296,9.351168,0,1.0,0.788191263546072,8.871936,0,1.0,3.1001119991854327,11.108352,0,1.0,1.676021974470799,10.6496,0,1.0,5.931578636766079,14.036992,0,1.0,6.90699147571749,12.566528,0,1.0,0.7502490883878619,10.38336,0,1.0,0.2343495774424875,0.802816,0,1.0,0.01405134143978338,8.658944,0.028901734104046242,0.0,0.0,0.0,0.009836065573770491
10,2024-01-09 17:56:42,19.99999999999999,14.821428571428594,975.0,45.0,11.5,975.0,4.8,4.8,0,1.0,1.9724381941956102,9.404416,0,1.0,0.6390418788320468,8.84736,0,1.0,3.217620338486312,11.235328,0,1.0,1.7271355116934874,10.878976,0,1.0,6.91886392258213,13.160448,0,1.0,8.293852689768174,13.529088,0,1.0,0.5518265864823649,10.309632,0,1.0,0.1932635506269965,0.835584,0,1.0,0.019212106258618807,8.658944,0.01875,0.0,0.0,0.0,0.010238907849829353
11,2024-01-09 17:57:42,9.513157894736835,14.416666666666654,975.0,24.25,9.0,975.0,4.8,9.4375,0,1.0,1.2692718519632393,9.785344,0,1.0,0.46672175350100326,9.273344,0,1.0,3.143988209132724,11.476992,0,1.0,1.8286522497752773,10.838016,0,1.0,6.570458067848883,13.828096,0,1.0,8.90119904076735,12.976128,0,1.0,0.7783458561663156,10.285056,0,1.0,0.2389697030497528,0.815104,0,1.0,0.022697003329785602,8.654848,0.025157232704402514,0.0,0.0,0.0,0.011019283746556472
12,2024-01-09 17:58:42,16.562499999999986,9.765624999999996,975.0,24.25,8.699999999999996,975.0,4.8,9.583333333333332,0,1.0,1.473392847116978,9.261056,0,1.0,0.6103317346122998,8.761344,0,1.0,3.140017533606142,10.932224,0,1.0,1.7358183211958151,11.051008,0,1.0,6.673665751753529,13.410304,0,1.0,6.610259080848838,12.242944,0,1.0,0.8321675220173544,10.768384,0,1.0,0.19689085955446453,0.835584,0,1.0,0.012951317358743126,8.658944,0.01764705882352941,0.0,0.0,0.0,0.008356545961002786
13,2024-01-09 17:59:43,13.74999999999998,16.52499999999998,975.0,24.25,13.0,975.0,4.8,9.5,0,1.0,1.987042236328146,9.494528,0,1.0,0.566624413740695,9.203712,0,1.0,3.022481536188993,11.358208,0,1.0,1.7720359314846894,10.821632,0,1.0,6.656044995794612,13.893632,0,1.0,7.183230881089249,13.529088,0,1.0,0.7609957401491092,10.723328,0,1.0,0.24134783811191174,0.811008,0,1.0,0.0306116761877573,8.658944,0.055555555555555566,0.0,0.0,0.0,0.026385224274406333
14,2024-01-09 18:00:43,9.884615384615389,15.83333333333334,975.0,45.0,8.249999999999998,975.0,,4.8,0,1.0,1.1503523210155773,9.469952,0,1.0,0.40875234228615515,9.326592,0,1.0,3.150329992666829,10.989568,0,1.0,1.6081765276431028,10.842112,0,1.0,6.043015521064346,13.303808,0,1.0,7.468011811023496,12.53376,0,1.0,0.7088726566889717,10.50624,0,1.0,0.21359727696158923,0.83968,0,1.0,0.010575818495148452,8.654848,0.013605738237782175,0.0,0.0,0.0,0.005730659025787966
15,2024-01-09 18:01:43,12.250000000000016,17.374999999999993,975.0,24.25,8.166666666666664,975.0,4.8,8.749999999999998,0,1.0,1.339170604789471,9.797632,0,1.0,0.4109327349099445,9.29792,0,1.0,3.4312800855768018,11.292672,0,1.0,2.2277686358400715,10.829824,0,1.0,6.464354209377864,13.123584,0,1.0,8.81369528943645,13.27104,0,1.0,0.8018025639357049,10.6496,0,1.0,0.2670154344182174,0.794624,0,1.0,0.020665901262949603,8.654848,0.024844720496894415,0.0,0.0,0.0,0.012121212121212121
16,2024-01-09 18:02:43,22.44999999999992,9.742424242424239,975.0,24.25,5.5,975.0,4.8,9.583333333333332,0,1.0,0.9418343472158272,9.670656,0,1.0,0.6149652829074518,9.03168,0,1.0,3.4486010784413432,11.116544,0,1.0,1.9933913365419837,10.866688,0,1.0,5.582518656716111,12.890112,0,1.0,6.0312158266227565,12.832768,0,1.0,0.7540297787690614,11.153408,0,1.0,0.18967140400100987,0.815104,0,1.0,0.013901160393365789,8.654848,0.025157232704402514,0.0,0.0,0.0,0.012121212121212121
17,2024-01-09 18:03:43,8.964285714285715,15.083333333333327,975.0,24.25,9.25,975.0,,4.8,0,1.0,1.2394731570513189,9.371648,0,1.0,0.69737117447027,9.035776,0,1.0,3.0378980143343903,10.960896,0,1.0,1.7549048862364809,11.18208,0,1.0,6.857684993084822,13.369344,0,1.0,8.273021637161602,13.29152,0,1.0,0.8326532311792157,10.354688,0,1.0,0.21367513267629817,0.827392,0,1.0,0.011269160820969664,8.654848,0.026737967914438502,0.0,0.0,0.0,0.012690355329949238
18,2024-01-09 18:04:43,11.749999999999964,14.166666666666664,975.0,37.499999999999986,6.0,975.0,9.5,9.375,0,1.0,1.5956379238424392,9.285632,0,1.0,0.48288741519921935,9.248768,0,1.0,3.1373946669745316,11.296768,0,1.0,1.7524594785059484,10.592256,0,1.0,6.69538699322294,13.426688,0,1.0,8.000596392900693,12.546048,0,1.0,0.7560401862288729,10.686464,0,1.0,0.221253214870269,0.811008,0,1.0,0.022731752184414984,8.658944,0.010101010101010102,0.0,0.0,0.0,0.004987531172069825
19,2024-01-09 18:05:43,12.62500000000002,9.978723404255318,975.0,24.25,8.749999999999998,975.0,4.8,8.749999999999998,0,1.0,1.5044649298596815,9.535488,0,1.0,0.38975037487868297,9.191424,0,1.0,3.723377515954862,11.235328,0,1.0,1.8237902581847214,10.788864,0,1.0,5.942578923966369,13.635584,0,1.0,6.829954681109815,12.746752,0,1.0,0.9325958844556165,11.026432,0,1.0,0.1919659735349686,0.843776,0,1.0,0.01208900892439348,8.658944,0.017045454545454548,0.0,0.0,0.0,0.011461318051575933
20,2024-01-09 18:06:44,11.62499999999999,16.93749999999998,975.0,24.25,9.0,975.0,4.8,4.8,0,1.0,1.614837083010228,9.723904,0,1.0,0.32830744071959267,9.207808,0,1.0,3.299708770741594,11.288576,0,1.0,2.07218738695282,10.878976,0,1.0,6.73231643356684,13.524992,0,1.0,6.651444885453546,13.23008,0,1.0,0.530304449648704,11.087872,0,1.0,0.25602995061329636,0.8192,0,1.0,0.030522842350866657,8.654848,0.03592814371257484,0.0,0.0,0.0,0.016997167138810197
21,2024-01-09 18:07:44,9.104166666666666,9.75735294117647,975.0,24.25,8.249999999999998,975.0,4.8,9.25,0,1.0,1.1267152634800701,9.48224,0,1.0,0.5317032711829961,8.753152,0,1.0,3.1338240051762307,11.137024,0,1.0,2.0354280821917827,10.99776,0,1.0,5.519661885246052,13.729792,0,1.0,6.717187863738455,13.262848,0,1.0,0.7510265125764922,10.42432,0,1.0,0.19908108420505183,0.835584,0,1.0,0.012625579598116889,8.654848,0.04137931034482759,0.0,0.0,0.0,0.01764705882352941
22,2024-01-09 18:08:44,10.0,12.249999999999973,975.0,24.25,4.94074074074074,975.0,9.25,9.125,0,1.0,1.2535466107250373,9.617408,0,1.0,0.6588985390833094,8.912896,0,1.0,3.4114293833475244,11.1616,0,1.0,1.8944583661488081,11.112448,0,1.0,6.735208152302922,13.070336,0,1.0,7.8151700022323105,12.61568,0,1.0,0.5876775657729071,10.678272,0,1.0,0.21446936232866431,0.811008,0,1.0,0.015421944398852654,8.654848,0.03921568627450981,0.0,0.0,0.0,0.019656019656019662
23,2024-01-09 18:09:44,13.53571428571427,15.924999999999994,975.0,24.25,7.8333333333333295,975.0,4.8,9.5,0,1.0,1.7002447034579729,10.15808,0,1.0,0.3128558457511509,8.773632,0,1.0,3.3082737937725426,11.317248,0,1.0,1.8381642903434876,10.87488,0,1.0,6.303158066091479,13.402112,0,1.0,7.6159955382040705,12.996608,0,1.0,0.6779762461423455,10.551296,0,1.0,0.20560403033134605,0.827392,0,1.0,2.4922701383240162,10.436608,0.04687499999999999,0.0,0.0,0.0,0.028037383177570093
24,2024-01-09 18:10:44,14.60714285714282,15.931818181818166,975.0,24.25,7.499999999999997,975.0,4.8,9.25,0,1.0,0.7690330773416826,9.551872,0,1.0,0.6907778621939347,8.794112,0,1.0,3.0869327618537574,11.317248,0,1.0,2.0400917845320525,11.063296,0,1.0,6.171558079298803,13.6192,0,1.0,8.674010724224502,12.599296,0,1.0,0.7233100233100136,11.354112,0,1.0,0.2458529958529982,0.79872,0,1.0,2.2429676258994595,11.706368,0.022099447513812154,0.0,0.0,0.0,0.010899182561307902
25,2024-01-09 18:11:44,13.75,13.0,975.0,24.25,8.833333333333332,975.0,8.749999999999998,8.499999999999998,0,1.0,1.2296553524804072,9.699328,0,1.0,0.4550203614152151,8.904704,0,1.0,3.508688783570361,11.333632,0,1.0,2.054661611906747,11.173888,0,1.0,6.471852544254427,13.37344,0,1.0,8.523937761819209,12.894208,0,1.0,0.7488419459962564,10.592256,0,1.0,0.2478982738173873,0.806912,0,1.0,2.258413579239455,9.879552,0.01796407185628742,0.0,0.0,0.0,0.008021390374331552
26,2024-01-09 18:12:44,9.985294117647056,9.570512820512821,975.0,24.25,5.0,975.0,4.8,4.8,0,1.0,1.1358708891596816,9.4208,0,1.0,0.5527961417578816,9.199616,0,1.0,3.165815630481373,11.137024,0,1.0,1.9156796769852238,11.493376,0,1.0,6.310126192674685,13.406208,0,1.0,8.024036149573064,13.623296,0,1.0,0.7077599243856456,10.653696,0,1.0,0.16782980095091923,0.811008,0,1.0,1.9846080684791811,10.735616,0.03658536585365854,0.0,0.0,0.0,0.019867549668874173
27,2024-01-09 18:13:44,20.874999999999975,17.568181818181827,975.0,45.41666666666666,9.25,975.0,4.8,4.8,0,1.0,1.7918115380356041,9.40032,0,1.0,0.5232503446598885,8.859648,0,1.0,3.511307503219002,11.300864,0,1.0,2.3523651571964113,13.574144,0,1.0,6.8688022284121155,13.357056,0,1.0,7.482035963916466,12.234752,0,1.0,0.758654292343385,10.412032,0,1.0,0.20993871297241676,0.831488,0,1.0,1.8305580513125252,10.752,0.03658536585365854,0.0,0.0,0.0,0.01846153846153846
28,2024-01-09 18:14:45,12.249999999999961,18.874999999999993,975.0,24.25,8.166666666666664,975.0,4.8,9.0,0,1.0,1.6290183671674816,9.699328,0,1.0,0.6877484151292835,8.88832,0,1.0,2.9197472064480188,11.1616,0,1.0,2.1898944193061762,10.981376,0,1.0,6.656986412492316,13.766656,0,1.0,7.782772520154244,12.8,0,1.0,0.8031640058055213,10.821632,0,1.0,0.1878546603475877,0.843776,0,1.0,2.771932024832204,10.313728,0.011111111111111112,0.0,0.0,0.0,0.0056179775280898875
29,2024-01-09 18:15:45,11.499999999999908,14.083333333333318,975.0,24.25,9.214285714285712,975.0,4.8,9.0,0,1.0,1.645132823871711,9.449472,0,1.0,0.5568011094418364,9.302016,0,1.0,3.552900904063875,11.231232,0,1.0,1.953484970748448,11.075584,0,1.0,6.307809580013968,13.631488,0,1.0,8.131198490091354,12.570624,0,1.0,1.0455133888987227,11.292672,0,1.0,0.19134339872167058,0.8192,0,1.0,2.0095202210498893,16.064512,0.005681818181818183,0.0,0.0,0.0,0.0027624309392265192
30,2024-01-09 18:17:55,6124.999999999997,202.95454545454535,975.0,24.25,92.5,975.0,96.66666666666666,95.0,0,1.0,1.146459079636181,9.478144,0,1.0,0.23650316211629688,9.207808,1,1.0,1.5060170045780916,13.631488,2,1.0,99.94826373380981,17.719296,0,1.0,3.1660441317555277,14.974976,0,1.0,3.704767228300058,13.692928,0,1.0,0.47224254618621725,10.5472,0,1.0,0.15296161982472203,0.806912,0,1.0,1.331826935421721,11.227136,0.03738317757009346,0.0,0.0,0.03508771929824561,0.030434782608695646
31,2024-01-09 18:20:06,15.812500000000004,14.874999999999993,975.0,42.499999999999986,17.875,975.0,4.8,9.0,0,1.0,1.681598819546903,9.682944,2,1.0,100.51828523079833,14.778368,0,1.0,3.01743544916629,12.136448,0,1.0,2.067102988392215,11.296768,0,1.0,6.446144241631216,14.286848,0,1.0,9.253278280768102,14.299136,3,1.0,0.607417316559458,22.167552,0,1.0,0.253101736972701,0.802816,0,1.0,2.5252905287622878,10.428416,0.041176470588235294,0.0,0.0,0.0,0.020648967551622415
32,2024-01-09 18:22:16,9.961538461538463,13.562499999999991,975.0,24.25,4.8,975.0,4.8,8.499999999999998,0,1.0,1.1239004089831868,9.854976,3,1.0,0.6126995712070639,533.921792,0,1.0,2.919785941567749,12.06272,0,1.0,1.9375224978481547,11.61216,3,1.0,6.648678414096739,466.169856,0,1.0,7.792515096194226,13.5168,0,1.0,0.830731448294173,21.385216,0,1.0,0.19937542514377019,0.827392,0,1.0,1.9950661383043193,10.211328,0.03045722369598795,0.0,0.0,0.0,0.011709601873536299
33,2024-01-09 18:24:27,9.749999999999998,17.431818181818194,975.0,24.25,5.0,975.0,4.8,9.25,0,1.0,1.435420983958981,9.457664,0,1.0,0.2578604088220202,9.109504,0,1.0,3.2363056054257515,11.907072,0,1.0,1.7264128549256956,11.542528,3,1.0,5.687133004925995,477.585408,4,0.5,6.328057639359674,22.831104,0,1.0,0.6519388773708024,10.645504,0,1.0,0.1917777197108506,0.79872,0,1.0,1.9490997999555386,12.5952,0.05232558139534883,0.0,0.0,0.0,0.03257328990228013
34,2024-01-09 18:26:38,14.87499999999998,14.99999999999998,,24.25,8.8125,24.166666666666664,,,0,1.0,1.7266970943687836,9.330688,0,1.0,0.7297697887101909,9.09312,0,1.0,3.1522966890685122,11.804672,0,1.0,1.9785398230087692,11.01824,0,1.0,6.561026626113868,13.750272,0,1.0,8.4309920656052,24.301568,1,0.08333333333333334,0.9334736900435912,18.501632,0,1.0,0.1225734951003738,0.831488,3,1.0,1.9131249024606154,470.822912,0.02870442574404264,,0.9375,0.0,0.04619565217391304
35,2024-01-09 18:28:49,712.5000000000035,237.03389830508476,975.0,24.25,219.99999999999997,975.0,92.5,96.25,0,1.0,1.644889144831594,9.936896,0,1.0,0.5497177503657842,9.347072,0,1.0,2.5586834966506227,11.923456,2,1.0,100.14670611952906,17.416192,0,1.0,5.007755571277093,13.553664,0,1.0,6.389023539668711,12.148736,0,1.0,0.5463744763132455,21.200896,3,1.0,0.23962901831322161,516.079616,0,1.0,1.9513544448682487,11.804672,0.014286040693224273,0.0,0.0,0.0,0.00641025641025641
36,2024-01-09 18:30:59,34.46428571428568,21.250000000000007,975.0,42.499999999999986,7.499999999999997,975.0,4.8,97.5,0,1.0,2.1341658054885047,10.11712,0,1.0,0.4729949874686336,9.445376,0,1.0,2.30773269380357,11.93984,0,1.0,1.4633897074081765,11.251712,0,1.0,4.917841373671258,13.78304,0,1.0,5.536206513282208,10.81344,2,1.0,99.57555118110234,15.245312,3,1.0,0.2507616195807863,521.293824,0,1.0,2.0428846338883186,18.481152,0.015037503497618614,0.0,0.0,0.0,0.006349206349206349
37,2024-01-09 18:33:10,16.321428571428577,12.785714285714267,975.0,24.25,13.0,975.0,8.499999999999998,9.416666666666666,0,1.0,0.9532650972362599,9.928704,0,1.0,0.47495861287809793,9.351168,0,1.0,3.150910780669121,11.91936,0,1.0,1.7906050955413297,11.333632,3,1.0,5.490210081532839,463.364096,0,1.0,6.62475018693495,11.153408,0,1.0,0.8671220779220887,10.678272,0,1.0,0.23392901007116973,1.191936,4,0.4166666666666667,2.0780714985222373,22.335488,0.025906735751295335,0.0,0.0,0.0,0.01497005988023952
38,2024-01-09 18:35:21,246.24999999999974,16.974999999999984,975.0,46.875,19.900000000000002,975.0,4.8,9.666666666666666,0,1.0,1.2430540406543928,10.108928,3,1.0,0.5073890622879633,17.461248,2,1.0,100.09766586867286,17.108992,0,1.0,1.4921170532524013,11.628544,0,1.0,4.856017343485521,13.922304,0,1.0,5.5823636226072235,11.026432,0,1.0,0.5270324597974972,11.03872,0,1.0,0.17842449111818368,1.073152,0,1.0,2.1427868348200563,21.66784,0.015544041450777202,0.0,0.0,0.0,0.008152173913043478
39,2024-01-09 18:37:31,9.98333333333333,10.900000000000034,975.0,47.5,6.999999999999993,975.0,4.8,4.8,0,1.0,1.1835034347399271,9.97376,3,1.0,0.7408735862025874,493.846528,0,1.0,3.3790461091294666,11.526144,0,1.0,1.9287927904563846,10.89536,0,1.0,6.269335106382903,13.623296,0,1.0,7.946260491140787,10.747904,4,0.4166666666666667,1.1123031837214348,21.528576,0,1.0,0.21753476053854534,1.073152,0,1.0,1.815579971181559,10.522624,0.017142857142857144,0.04,0.0,0.0,0.008450704225352114
