,timestamp,latency_edgex-core-command_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-core-data,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-ui_edgex-core-metadata,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-core-command_edgex-device-mqtt,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-ui
40,2023-06-01 13:56:34,9.545454545454545,23.125,975.0,24.785714285714292,9.5,23.361842105263154,45.625,975.0,0,1.0,2.3412784679091247,11.042816,0,1.0,3.817007947639137,10.604544,0,1.0,0.8752009609159275,14.06976,0,1.0,0.3402879303609906,11.542528,0,1.0,5.147177885727435,11.575296,4,0.5,7.387515158263228,24.6784,0,1.0,0.924294385432468,11.149312,0,1.0,1.3932719627230352,9.46176,0,1.0,0.2335601506242856,0.96256,0.013513513513513516,0.0,0.0,0.0,0.005917159763313609
41,2023-06-01 13:58:45,,975.0,,13.749999999999982,,8468.749999999998,,,0,1.0,1.8239746457867554,10.924032,0,1.0,4.294217730587168,11.927552,0,1.0,0.7061458519974072,13.860864,0,1.0,0.36087747380675655,11.825152,1,1.0,5.666491619996648,22.659072,0,1.0,6.0662841379310395,29.888512,0,1.0,0.5913676684760947,11.10016,0,1.0,1.2351417399804518,9.506816,0,1.0,0.22589990632940804,0.933888,0.06382978723404256,0.6666666666666666,,0.0,0.07812500000000001
42,2023-06-01 14:00:55,19.49999999999999,204.99999999999994,975.0,23.949999999999967,23.875,24.094827586206897,46.875,975.0,0,1.0,2.0801938383236074,10.776576,0,1.0,2.73209153389567,10.919936,0,1.0,1.81945521611741,13.959168,0,1.0,0.4154652071931519,12.222464,0,1.0,10.272439363509962,25.853952,0,1.0,7.67152095188825,14.753792,2,1.0,100.00624775368397,16.32256,0,1.0,1.5352225638283727,9.60512,0,1.0,0.15756376208851558,0.958464,0.03932584269662922,0.0,0.0,0.0,0.021621621621621626
43,2023-06-01 14:03:06,13.749999999999982,23.5,975.0,17.249999999999982,9.25,23.910714285714285,24.25,975.0,3,1.0,2.638298810048435,573.120512,0,1.0,3.979113319319763,11.010048,0,1.0,1.426093134405792,14.21312,0,1.0,0.4027352922510287,11.862016,0,1.0,10.11337745015916,12.36992,0,1.0,7.872804054054059,14.180352,0,1.0,0.8599096444706973,10.620928,0,1.0,1.4846527912857401,9.998336,0,1.0,0.21495640041850256,0.970752,0.034090909090909095,0.0,0.0,0.0,0.018518518518518517
44,2023-06-01 14:05:17,9.649999999999999,23.5,4875.0,24.499999999999964,9.75,23.015625,45.0,4875.0,0,1.0,2.0134610338491252,10.571776,0,1.0,3.336799819792869,11.010048,0,1.0,1.1830490138967478,13.45536,0,1.0,0.5496449989659778,11.85792,0,1.0,8.313992390448684,13.205504,0,1.0,6.636528401974512,14.413824,0,1.0,0.4660955752211698,11.07968,0,1.0,1.0101125165979432,9.703424,4,0.5,0.29973639805636854,2.187264,0.020725388601036267,0.6551724137931034,1.0,0.0,0.055718475073313775
45,2023-06-01 14:07:27,9.538461538461538,24.0,975.0,20.295454545454525,9.75,23.8125,46.25,975.0,0,1.0,3.2328076735493663,10.887168,0,1.0,4.2886048713313505,10.842112,0,1.0,1.544080904223222,13.729792,0,1.0,0.5266685180043408,12.029952,0,1.0,10.840004468524826,12.050432,0,1.0,8.087158640817183,14.266368,0,1.0,1.153793686583927,11.046912,1,1.0,1.7236611381024134,10.215424,0,1.0,0.2525349198137606,2.306048,0.012121212121212121,0.0,0.0,0.0,0.005899705014749262
46,2023-06-01 14:09:37,9.6875,24.0625,975.0,18.666666666666657,9.75,22.825,24.25,975.0,0,1.0,2.1632993890020034,10.563584,3,1.0,9.73039527151838,502.96832,0,1.0,1.1719492699562064,14.225408,0,1.0,0.4733972712222585,12.04224,0,1.0,7.294508064516133,11.661312,0,1.0,6.0358851341955475,13.856768,0,1.0,1.1901479588804766,10.981376,0,1.0,1.557408798283259,9.40032,0,1.0,0.23993863049095623,1.400832,0.02793296089385475,0.0,0.0,0.0,0.015527950310559004
47,2023-06-01 14:11:48,9.555555555555555,22.75,975.0,24.700000000000006,9.666666666666666,22.3984375,46.25,975.0,0,1.0,2.5653479171516875,10.706944,0,1.0,3.5933018655877937,11.083776,0,1.0,0.9349168311234499,13.881344,4,0.5,0.7265820356441639,19.673088,0,1.0,10.38900952211441,13.144064,0,1.0,7.650730311699956,14.159872,0,1.0,0.8792872581581271,10.739712,0,1.0,1.3861425339366422,9.740288,0,1.0,0.298306124953971,0.79872,0.02469135802469136,0.0,0.38888888888888884,0.0,0.011904761904761908
48,2023-06-01 14:13:59,9.5,23.875,,,9.75,,,975.0,0,1.0,2.318426238738451,12.541952,0,1.0,4.031474795167336,14.430208,0,1.0,0.278640270904595,13.590528,0,1.0,0.11976561310943096,20.918272,0,1.0,4.42032757051864,12.45184,1,0.08333333333333334,9.076156839378486,25.57952,0,1.0,0.8279234328222843,11.292672,0,1.0,0.8948053907271476,9.64608,0,1.0,0.17961038961039008,0.823296,0.015625000000000003,0.0,0.0,0.0,
49,2023-06-01 14:16:10,99.64285714285714,22.75,975.0,17.031250000000007,95.0,236.875,40.0,975.0,0,1.0,2.5239431442223386,10.911744,0,1.0,3.964995215311052,11.464704,0,1.0,0.6418317692037088,14.221312,0,1.0,0.30922519509476093,8.31488,2,1.0,99.69176026597191,19.12832,0,1.0,6.236309904153347,28.340224,0,1.0,0.9192615543506186,11.50976,0,1.0,1.0767034000806353,9.367552,0,1.0,0.19521484375000053,0.811008,0.017647183242578853,0.0,0.0,0.0,0.012658227848101267
50,2023-06-01 14:18:20,9.444444444444443,22.75,975.0,20.5,9.75,23.51875,24.25,975.0,0,1.0,2.8459807742270593,11.091968,0,1.0,4.367675919948435,10.928128,0,1.0,1.036791660836553,13.5168,0,1.0,0.4488700006588917,8.306688,0,1.0,8.716874075363302,12.345344,0,1.0,7.404027496967239,12.128256,3,1.0,7.022345890410915,498.876416,0,1.0,1.5362629510539638,9.33888,0,1.0,0.2273304650686345,0.802816,0.015228426395939083,0.0,0.0,0.0,0.00906344410876133
51,2023-06-01 14:20:31,9.25,23.125,975.0,13.125000000000002,9.5,22.64285714285714,24.25,975.0,4,0.4166666666666667,0.019664755823234892,13.59872,0,1.0,7.044859925453878,11.75552,0,1.0,1.3146929705712656,14.086144,0,1.0,0.26247218433708963,9.027584,0,1.0,8.22864168957028,14.053376,0,1.0,7.569797687861255,12.398592,0,1.0,1.180510668690507,11.759616,0,1.0,0.01872766621369346,9.334784,0,1.0,0.1864728461757176,0.802816,0.05925925925925926,0.0,0.0,0.0,0.025316455696202528
52,2023-06-01 14:22:41,9.571428571428571,19.749999999999993,4875.0,20.687499999999964,9.75,22.87209302325581,80.0,4875.0,0,1.0,2.155949047383738,19.18976,0,1.0,3.771008403361457,10.985472,0,1.0,0.7749756280464589,13.574144,0,1.0,0.7630354405266484,9.064448,0,1.0,7.781166576234368,15.040512,0,1.0,7.3523534798535,12.705792,0,1.0,1.2435542104703607,11.0592,0,1.0,0.018591008479541187,9.433088,1,1.0,0.44842313915267656,1.630208,0.025477707006369428,0.49999999999999994,1.0,0.0,0.027548209366391182
53,2023-06-01 14:24:52,21.999999999999996,19.0,975.0,22.674999999999983,23.499999999999996,23.52027027027026,47.08333333333333,975.0,0,1.0,2.1718846084282912,7.135232,0,1.0,3.3021064692403783,11.292672,0,1.0,0.7620120247265094,13.492224,0,1.0,0.3490008688097317,9.076736,0,1.0,6.872004602269772,14.278656,0,1.0,5.065890698371446,12.611584,0,1.0,1.2367232430916129,11.145216,2,1.0,99.86587539371587,14.37696,0,1.0,0.2565672251736821,1.814528,0.033783052754576534,0.0,0.0,0.0,0.017064846416382253
54,2023-06-01 14:27:03,9.5,22.0,975.0,22.999999999999996,24.25,23.46428571428571,24.25,975.0,0,1.0,2.0966671724068173,7.5776,4,0.5833333333333333,3.4886745746442434,20.144128,0,1.0,1.4623823214379832,13.651968,0,1.0,0.5715265430530888,8.769536,0,1.0,10.13512738853511,14.729216,0,1.0,6.571181612172218,14.053376,0,1.0,0.9771293974622431,11.608064,0,1.0,0.018105143330254713,8.998912,0,1.0,0.23049393051485967,1.789952,0.01015228426395939,0.0,0.0,0.5172413793103448,0.005249343832020997
55,2023-06-01 14:29:13,,22.75,4875.0,18.113636363636353,9.75,23.090909090909086,43.74999999999999,,0,1.0,2.205515267175563,7.471104,0,1.0,4.322241495615304,21.147648,0,1.0,0.868345791355676,13.950976,1,0.08333333333333334,1.2211768310772424,15.900672,0,1.0,8.792262142914334,14.405632,0,1.0,7.150580678314455,12.701696,0,1.0,0.9156184781995443,10.964992,0,1.0,0.025812407680922113,9.03168,0,1.0,0.24185552407932023,0.802816,0.046979865771812075,0.0,,0.0,0.022222222222222223
56,2023-06-01 14:31:24,23.0,22.75,975.0,24.278846153846153,9.666666666666666,41.71874999999998,45.0,975.0,0,1.0,2.434719621020166,7.92576,0,1.0,3.9876339477068217,10.182656,0,1.0,1.0414874201541926,14.016512,0,1.0,0.22892549569397158,17.178624,0,1.0,4.268145057435743,14.25408,2,1.0,99.74068955987006,19.673088,0,1.0,1.1066681225885242,11.32544,0,1.0,0.017612799571616305,8.99072,0,1.0,0.20678923087516393,0.815104,0.01829295030768406,0.0,0.0,0.0,0.006191950464396284
57,2023-06-01 14:33:35,16.749999999999982,23.5,975.0,20.87499999999998,4.8,23.14285714285714,45.625,975.0,0,1.0,2.477767616725089,9.203712,0,1.0,4.082447578698982,9.64608,0,1.0,1.1660316765200403,13.66016,0,1.0,0.646672885572139,17.26464,3,1.0,15.24574530673365,497.332224,0,1.0,7.474985170245557,13.385728,0,1.0,1.1003646973011516,11.268096,0,1.0,0.01603144197105022,8.994816,0,1.0,0.20867420221070362,0.827392,0.0308641975308642,0.0,0.0,0.0,0.015243902439024392
58,2023-06-01 14:35:45,15.249999999999982,46.25,975.0,23.500000000000004,9.75,23.5703125,47.5,975.0,0,1.0,2.3838412781106353,9.170944,0,1.0,3.93744343891402,10.514432,0,1.0,1.3208987124020557,13.615104,0,1.0,0.5390951131108609,8.323072,0,1.0,9.123407142081902,14.401536,0,1.0,7.6203590440594136,12.517376,4,0.5,1.4343554902475282,21.676032,0,1.0,0.024212627532176085,8.9088,0,1.0,0.27884283842493623,0.806912,0.02531645569620253,0.06060606060606061,0.0,0.0,0.012195121951219514
59,2023-06-01 14:37:56,2375.0,2425.0,4687.5,4249.999999999991,,4593.75,,975.0,1,1.0,2.1946960914413407,19.365888,0,1.0,2.671514508138716,11.440128,0,1.0,0.6852698993602067,13.832192,0,1.0,0.35434022257551806,8.380416,0,1.0,3.947154762971793,16.257024,0,1.0,4.055488707885919,13.930496,0,1.0,0.8010065309258537,22.945792,0,1.0,0.05524518932337511,8.9088,0,1.0,0.17245080500894347,0.794624,0.46666666666666656,0.0,0.4,0.7083333333333335,0.5000000000000001
60,2023-06-01 14:40:07,10.0,40.0,975.0,22.499999999999993,23.875,27.321428571428548,46.25,975.0,0,1.0,1.7009375158364144,19.226624,0,1.0,3.1565619769617066,10.575872,0,1.0,0.8425731497424911,13.508608,0,1.0,0.3779218338970307,8.851456,0,1.0,7.529175808720298,15.294464,0,1.0,6.986827458256077,12.668928,0,1.0,0.6968129426468576,10.866688,0,1.0,0.0513019427954539,8.916992,2,1.0,100.15777777777777,6.086656,0.01485148514851485,0.0,0.0,0.0,0.0076335877862595426
61,2023-06-01 14:42:17,19.749999999999993,23.875,975.0,17.31249999999997,9.75,23.271186440677965,43.74999999999999,975.0,0,1.0,2.4019767581166866,9.29792,0,1.0,4.177579817559885,10.973184,0,1.0,1.1286235955057395,13.778944,0,1.0,0.5925262383849199,8.753152,0,1.0,8.37247739980139,15.392768,0,1.0,7.466476136038837,12.578816,0,1.0,0.8722507708119203,10.350592,3,1.0,0.07184812384525788,518.893568,0,1.0,0.2359603960396478,0.811008,0.04395604395604396,0.0,0.0,0.0,0.02110817941952507
62,2023-06-01 14:44:28,20.499999999999993,24.0,975.0,6312.500000000005,9.625,22.944444444444443,46.25,975.0,0,1.0,1.735031234983178,10.665984,1,0.08333333333333334,3.4478359631954323,22.69184,0,1.0,1.6711358793654572,13.574144,0,1.0,0.36337327309631406,9.641984,0,1.0,6.443414906225901,15.03232,0,1.0,5.9037464857596635,14.49984,0,1.0,1.2416047684548392,9.986048,0,1.0,0.02445559161992679,9.142272,0,1.0,0.276385826771633,0.806912,0.054945054945054944,0.0,0.0,,0.042328042328042326
63,2023-06-01 14:46:38,24.1,46.25,975.0,23.916666666666643,24.25,24.985,46.25,975.0,0,1.0,2.577561075754466,12.16512,0,1.0,4.341729524262044,23.01952,0,1.0,1.6417216291561243,13.688832,2,1.0,100.15278273168933,15.31904,0,1.0,6.99019130434777,15.147008,0,1.0,5.903197942766822,13.430784,0,1.0,1.0455364560035798,11.259904,0,1.0,0.020793625995981623,9.142272,0,1.0,0.26162635899713926,0.802816,0.02512502174619153,0.0,0.0,0.0,0.01358695652173913
64,2023-06-01 14:48:49,15.249999999999982,9.5,975.0,9.72297297297297,9.5,23.166666666666664,24.25,975.0,0,1.0,4.344272219265569,19.0464,0,1.0,4.313712396265564,10.063872,0,1.0,1.2104897218853912,13.856768,0,1.0,0.39707652622525036,12.156928,0,1.0,7.906519081022226,16.338944,3,1.0,14.930985309924749,504.631296,0,1.0,0.8874763196968942,10.489856,0,1.0,0.03485850150769349,9.822208,0,1.0,0.2346649059095009,0.823296,0.02262443438914027,0.0,0.0,0.0,0.010638297872340425
65,2023-06-01 14:51:00,9.399999999999999,4.8,975.0,21.999999999999986,9.75,23.52586206896551,46.25,975.0,0,1.0,1.6353492173256945,11.075584,0,1.0,3.7601854263242807,10.760192,0,1.0,1.399507618949116,14.21312,0,1.0,0.35981813015064534,12.181504,4,0.5,0.0,21.127168,0,1.0,7.182020202020299,14.58176,0,1.0,0.7204507898737554,10.027008,0,1.0,0.01419080068143243,10.543104,0,1.0,0.15420384091935205,0.794624,0.4736842105263158,0.0,0.0,0.0,0.022813688212927754
66,2023-06-01 14:53:10,19.0,,24.25,22.937500000000014,975.0,22.88461538461538,24.25,,0,1.0,2.3552570929031393,11.358208,0,1.0,3.8462390335107135,11.10016,0,1.0,1.7743942954388339,13.504512,0,1.0,0.40439642324880665,12.468224,0,1.0,10.140753724802813,29.872128,0,1.0,7.076989373274077,13.889536,1,1.0,1.6039096314883952,18.898944,0,1.0,0.019418815837175946,10.723328,0,1.0,0.22253497942382783,0.815104,0.02597402597402598,,0.8,0.0,0.032362459546925564
67,2023-06-01 14:55:21,93.26923076923076,47.5,975.0,650.0,24.25,230.26315789473685,47.08333333333333,975.0,2,1.0,100.17097435119142,16.30208,0,1.0,2.276542287126992,10.735616,0,1.0,0.9568997607024133,13.746176,0,1.0,0.5693143959319918,12.361728,0,1.0,9.81749101078703,12.30848,0,1.0,8.403058030339512,13.869056,0,1.0,0.6334489886313301,22.85568,0,1.0,0.021344918775983452,10.81344,0,1.0,0.14994915254242264,0.79872,0.0440251572327044,0.0,0.0,0.0,0.024475524475524472
68,2023-06-01 14:57:32,9.535714285714285,24.0,975.0,13.249999999999968,9.75,22.749999999999996,24.25,975.0,0,1.0,2.412936095553021,10.743808,0,1.0,4.2558361909786475,10.825728,0,1.0,1.9106108336531493,14.114816,0,1.0,0.5206065557030759,12.455936,0,1.0,9.982048536759455,11.997184,0,1.0,7.991798317603692,12.828672,0,1.0,0.7728420334356869,22.802432,0,1.0,0.016039940514086738,10.752,3,1.0,0.2902116692256675,447.885312,0.014925373134328356,0.0,0.0,0.0,0.00819672131147541
69,2023-06-01 14:59:42,9.600000000000001,22.75,975.0,19.824999999999996,4.8,22.677419354838705,45.625,975.0,0,1.0,2.5408205245413997,10.579968,0,1.0,4.519217806041346,10.899456,0,1.0,0.8577519885254326,13.53728,0,1.0,0.5770698443312229,12.3904,0,1.0,9.022243424873428,12.04224,0,1.0,6.694204300275236,13.422592,0,1.0,1.1078603307954846,9.945088,4,0.5,1.8071214842850385,19.972096,0,1.0,0.279411943751176,0.94208,0.012195121951219514,0.0,0.0,0.0,0.006134969325153374
70,2023-06-01 15:01:56,22.5,9.0,975.0,549.9999999999991,22.75,23.83,47.916666666666664,975.0,0,1.0,1.8565395209080855,10.964992,2,1.0,100.11015604196625,16.777216,0,1.0,0.9931928790988018,14.245888,0,1.0,0.6813956705166342,13.012992,0,1.0,9.033879257178057,13.320192,0,1.0,8.768270381131618,14.217216,0,1.0,0.7963221205024508,10.006528,0,1.0,1.4945642444462512,21.008384,0,1.0,0.19584298355009178,0.94208,0.05333333333333334,0.0,0.0,0.0,0.021021021021021016
71,2023-06-01 15:04:07,9.5625,4.8,975.0,19.55,9.75,22.051724137931032,24.25,975.0,0,1.0,3.038414572610692,10.702848,0,1.0,4.099880922003896,10.919936,0,1.0,1.7578073695730871,13.897728,3,1.0,0.6256151457238552,454.967296,0,1.0,11.121303841676392,13.807616,0,1.0,8.092828427853744,14.610432,0,1.0,0.9854934060936748,9.744384,0,1.0,1.4546917353941997,10.543104,0,1.0,0.24686343532808402,0.917504,0.04375,0.0,0.0,0.0,0.02121212121212121
72,2023-06-01 15:06:17,13.0,22.75,975.0,25.99999999999998,9.75,23.62765957446808,24.25,975.0,0,1.0,1.4560319107536674,11.20256,0,1.0,1.7230863818013384,11.22304,0,1.0,1.5730869875508509,13.836288,0,1.0,0.13062787136295806,13.74208,0,1.0,0.043729844282661495,13.217792,4,0.5,5.6715494784805625,25.153536,0,1.0,0.9895500065027985,9.80992,0,1.0,0.8407968886419497,9.95328,0,1.0,0.19494845360821603,0.950272,0.025806451612903226,0.0,0.0,0.0,0.01910828025477707
73,2023-06-01 15:08:28,,,4.8,20.94999999999998,,9673.076923076922,24.25,,0,1.0,1.2577565201697385,11.440128,0,1.0,3.1792542286007106,11.32544,0,1.0,1.0347436496803588,13.606912,0,1.0,0.3460951977550423,13.283328,1,0.08333333333333334,4.448854008530137,24.010752,0,1.0,6.328201464547238,29.863936,0,1.0,0.5795439540906988,9.916416,0,1.0,1.4419695901721887,10.19904,0,1.0,0.1508273938643027,0.929792,,0.2,1.0,0.0,0.28682170542635665
74,2023-06-01 15:10:38,19.0,235.0,975.0,21.499999999999986,24.25,31.24999999999995,24.25,975.0,0,1.0,1.7532334494773216,10.661888,0,1.0,3.0862029318770348,11.333632,0,1.0,1.0636522301218925,13.84448,0,1.0,0.36097213313374216,13.758464,0,1.0,9.012643817367085,28.942336,0,1.0,6.892193858675554,14.344192,2,1.0,99.83231064237773,16.269312,0,1.0,1.608451781502963,9.814016,0,1.0,0.15595819251468912,0.913408,0.030487804878048783,0.0,0.0,0.0,0.012232415902140675
75,2023-06-01 15:12:49,9.625,22.0,975.0,19.449999999999932,,22.837209302325576,46.25,975.0,3,1.0,2.6174331820473897,535.81824,0,1.0,4.437805171377092,11.382784,0,1.0,1.2736170484279368,13.705216,0,1.0,0.5611339640751146,13.647872,0,1.0,8.589057932998582,28.033024,0,1.0,7.862548958170143,13.7216,0,1.0,0.9342460113226764,11.214848,0,1.0,1.5641768700208523,9.908224,0,1.0,0.20844404121577484,0.946176,0.04487179487179487,0.0,0.0,0.0,0.021806853582554516
76,2023-06-01 15:15:00,9.416666666666666,8.499999999999998,4875.0,9.862745098039216,9.75,22.780000000000005,24.25,4875.0,0,1.0,2.1551119914672885,10.436608,0,1.0,3.461889250814254,11.513856,0,1.0,1.0631756508972887,14.430208,0,1.0,0.3624487126122246,13.860864,0,1.0,9.241344661383888,11.665408,0,1.0,6.434370047543579,13.49632,0,1.0,0.5260892116182234,10.469376,0,1.0,1.0509360842748732,10.043392,4,0.5,0.23980795446433495,2.187264,0.05555555555555555,0.7894736842105263,0.8,0.0,0.056680161943319825
77,2023-06-01 15:17:10,9.600000000000001,22.0,4875.0,15.24999999999995,9.625,23.23,48.75,4875.0,0,1.0,2.4431197916666334,10.592256,0,1.0,4.0639410946914065,11.341824,0,1.0,1.453767871637002,13.565952,0,1.0,0.5817284609229415,13.47584,0,1.0,8.560180676576108,11.677696,0,1.0,7.659192136384559,13.737984,0,1.0,0.7650918196995395,10.633216,1,1.0,1.3709665168681477,10.223616,0,1.0,0.15883476599808957,2.301952,0.032051282051282055,0.5384615384615385,0.7777777777777778,0.0,0.033639143730886854
78,2023-06-01 15:19:21,14.499999999999977,23.5,4875.0,17.00000000000001,9.625,22.854166666666664,40.0,4875.0,0,1.0,2.260466327992687,9.187328,3,1.0,9.197846567967634,486.1952,0,1.0,1.7448054575929135,13.545472,0,1.0,0.46062199655457836,13.959168,0,1.0,8.728549939831527,12.24704,0,1.0,7.414852700491002,14.19264,0,1.0,0.6829364539393543,10.735616,0,1.0,1.138218327856886,10.637312,0,1.0,0.10675311720698244,1.355776,0.03105590062111801,0.7222222222222221,0.75,0.0,0.03647416413373859
79,2023-06-01 15:21:32,9.416666666666666,4.8,4875.0,9.970238095238095,9.75,22.683823529411764,41.249999999999986,4875.0,0,1.0,2.2678132217991176,9.09312,0,1.0,3.8692056324639554,11.1616,0,1.0,1.4701705612740452,14.147584,4,0.5833333333333333,1.106237240936273,22.167552,0,1.0,9.171137404580163,12.45184,0,1.0,7.3539930702273475,14.082048,0,1.0,0.6196532342573859,10.28096,0,1.0,1.2046689251616947,10.469376,0,1.0,0.156602098018538,0.847872,0.018633540372670808,0.7619047619047619,0.9375,0.0,0.036303630363036306
80,2023-06-01 15:23:42,9.666666666666666,23.5,,,9.75,,,4875.0,0,1.0,1.0635954715455267,9.723904,0,1.0,1.961767182742631,11.321344,0,1.0,1.002406542056633,14.331904,0,1.0,0.4135147845511731,22.77376,0,1.0,3.4310614430186335,12.447744,1,0.08333333333333334,7.945968276675519,25.153536,0,1.0,0.4778550900015306,10.645504,0,1.0,0.3768191268191411,10.391552,0,1.0,0.20486407932980005,0.831488,0.0,0.14285714285714288,0.0,0.0,
81,2023-06-01 15:25:53,99.16666666666666,238.75,4875.0,22.75,212.5,246.74528301886795,48.125,4875.0,0,1.0,2.1920590658470736,8.593408,0,1.0,3.0252506684492713,11.890688,0,1.0,1.3861193921338013,13.746176,0,1.0,0.38153552518162887,9.465856,2,1.0,99.94619292112728,19.267584,0,1.0,5.477746842994937,26.873856,0,1.0,0.9754156610351425,10.227712,0,1.0,0.7622596964586803,10.084352,0,1.0,0.1928700157693174,0.827392,0.03268127374106305,0.6000079926467649,0.8749999999999999,0.0,0.08438818565400844
82,2023-06-01 15:28:03,9.600000000000001,23.3125,4875.0,22.843750000000014,9.583333333333332,23.624999999999993,24.25,4875.0,0,1.0,2.2626013876672255,8.859648,0,1.0,3.7128297264188945,11.329536,0,1.0,0.8595433679630483,13.750272,0,1.0,0.3309369475545079,9.076736,0,1.0,10.050003497237148,12.546048,0,1.0,7.179550740257545,26.394624,3,1.0,6.947259327498865,501.211136,0,1.0,0.9478847151218925,10.428416,0,1.0,0.21753796962430053,0.786432,0.011626663194169927,0.642948919281615,0.888888888888889,0.0,0.03488372093023255
